time_s,cycle_index,sample_index_in_cycle,flight_phase,target_height_m,height_m,soc_pct,pack_voltage_v,current_a,power_w
4.300000000000001,1,43,ascent,3.0,1.4651162790697672,94.86232242622124,16.99007963360762,5.07932816449523,86.29818999999999
4.4,1,44,ascent,3.0,1.5000000000000002,94.85860236317049,16.989866196406417,5.079391974155347,86.29818999999999
4.5,1,45,ascent,3.0,1.5348837209302326,94.85488230011974,16.989652759205217,5.079455785418716,86.29818999999999
4.6,1,46,ascent,3.0,1.5697674418604648,94.85116223706899,16.989439322004017,5.0795195982853985,86.29818999999999
4.699999999999999,1,47,ascent,3.0,1.6046511627906972,94.84744217401824,16.989225884802817,5.079583412755454,86.29818999999999
4.800000000000001,1,48,ascent,3.0,1.63953488372093,94.84372211096749,16.989012447601617,5.079647228828944,86.29818999999999
4.9,1,49,ascent,3.0,1.6744186046511624,94.84000204791674,16.988799010400413,5.07971104650593,86.29818999999999
5.0,1,50,ascent,3.0,1.7093023255813955,94.83628198486599,16.988585573199213,5.258666686232926,89.337309
5.1,1,51,ascent,3.0,1.7441860465116277,94.8324309142669,16.988364619489804,5.258735081392607,89.337309
5.199999999999999,1,52,ascent,3.0,1.7790697674418603,94.8285798436678,16.988143665780395,5.258803478331431,89.337309
5.299999999999999,1,53,ascent,3.0,1.8139534883720925,94.8247287730687,16.987922712070986,5.258871877049466,89.337309
5.4,1,54,ascent,3.0,1.848837209302326,94.8208777024696,16.987701758361577,5.258940277546783,89.337309
5.5,1,55,ascent,3.0,1.8837209302325584,94.8170266318705,16.98748080465217,5.2590086798234505,89.337309
5.6,1,56,ascent,3.0,1.9186046511627908,94.81317556127141,16.98725985094276,5.259077083879538,89.337309
5.699999999999999,1,57,ascent,3.0,1.9534883720930232,94.80932449067231,16.98703889723335,5.259145489715116,89.337309
5.799999999999999,1,58,ascent,3.0,1.9883720930232556,94.80547342007321,16.986817943523942,5.259213897330252,89.337309
5.9,1,59,ascent,3.0,2.0232558139534884,94.80162234947412,16.986596989814533,5.259282306725017,89.337309
6.0,1,60,ascent,3.0,2.058139534883721,94.79777127887502,16.986376036105124,5.36356923962755,91.107604
6.1,1,61,ascent,3.0,2.0930232558139537,94.79384389602627,16.986150704009447,5.363640390785816,91.107604
6.199999999999999,1,62,ascent,3.0,2.127906976744186,94.78991651317753,16.98592537191377,5.363711543831839,91.107604
6.299999999999999,1,63,ascent,3.0,2.1627906976744184,94.78598913032879,16.98570003981809,5.363782698765691,91.107604
6.4,1,64,ascent,3.0,2.197674418604651,94.78206174748004,16.98547470772241,5.363853855587451,91.107604
6.5,1,65,ascent,3.0,2.232558139534884,94.7781343646313,16.985249375626736,5.363925014297191,91.107604
6.6,1,66,ascent,3.0,2.267441860465116,94.77420698178256,16.985024043531055,5.3639961748949885,91.107604
6.699999999999999,1,67,ascent,3.0,2.302325581395349,94.77027959893381,16.984798711435378,5.3640673373809165,91.107604
6.799999999999999,1,68,ascent,3.0,2.337209302325581,94.76635221608507,16.9845733793397,5.364138501755051,91.107604
6.9,1,69,ascent,3.0,2.372093023255814,94.76242483323632,16.984348047244023,5.364209668017469,91.107604
7.0,1,70,ascent,3.0,2.406976744186047,94.75849745038758,16.984122715148345,5.708530115219034,96.954376
7.1,1,71,ascent,3.0,2.4418604651162785,94.75431803026571,16.983882922510077,5.708610713013026,96.954376
7.199999999999999,1,72,ascent,3.0,2.476744186046512,94.75013861014384,16.983643129871812,5.708691313082942,96.954376
7.299999999999999,1,73,ascent,3.0,2.5116279069767438,94.74595919002196,16.983403337233547,5.708771915428881,96.954376
7.4,1,74,ascent,3.0,2.5465116279069773,94.74177976990009,16.98316354459528,5.7088525200509395,96.954376
7.5,1,75,ascent,3.0,2.581395348837209,94.73760034977822,16.982923751957014,5.708933126949212,96.954376
7.6,1,76,ascent,3.0,2.616279069767442,94.73342092965635,16.98268395931875,5.709013736123796,96.954376
7.699999999999999,1,77,ascent,3.0,2.651162790697674,94.72924150953448,16.982444166680484,5.709094347574789,96.954376
7.799999999999999,1,78,ascent,3.0,2.6860465116279064,94.7250620894126,16.982204374042215,5.7091749613022875,96.954376
7.9,1,79,ascent,3.0,2.72093023255814,94.72088266929073,16.98196458140395,5.7092555773063856,96.954376
8.0,1,80,ascent,3.0,2.7558139534883725,94.71670324916886,16.981724788765685,5.8191835770047655,98.819774
8.1,1,81,ascent,3.0,2.7906976744186043,94.71244341718464,16.981480382527433,5.81926732970098,98.819774
8.2,1,82,ascent,3.0,2.825581395348837,94.70818358520043,16.981235976289177,5.819351084808055,98.819774
8.299999999999999,1,83,ascent,3.0,2.860465116279069,94.70392375321622,16.980991570050925,5.819434842326092,98.819774
8.4,1,84,ascent,3.0,2.895348837209302,94.699663921232,16.980747163812673,5.8195186022551955,98.819774
8.5,1,85,ascent,3.0,2.9302325581395348,94.69540408924779,16.98050275757442,5.81960236459547,98.819774
8.6,1,86,ascent,3.0,2.965116279069767,94.69114425726357,16.98025835133617,5.81968612934702,98.819774
8.7,1,87,cruise,3.0,3.0,94.68688442527936,16.980013945097916,5.81976989650995,98.819774
8.799999999999999,1,88,cruise,3.0,3.0,94.68262459329515,16.979769538859664,5.819853666084362,98.819774
8.9,1,89,cruise,3.0,3.0,94.67836476131093,16.97952513262141,5.819937438070363,98.819774
9.0,1,90,cruise,3.0,3.0,94.67410492932672,16.97928072638316,6.101600631351863,103.60079
9.1,1,91,cruise,3.0,3.0,94.66963900169941,16.97902449548585,6.101692710764624,103.60079
9.2,1,92,cruise,3.0,3.0,94.6651730740721,16.978768264588542,6.101784792956572,103.60079
9.299999999999999,1,93,cruise,3.0,3.0,94.66070714644479,16.97851203369123,6.101876877927833,103.60079
9.4,1,94,cruise,3.0,3.0,94.65624121881748,16.978255802793925,6.101968965678534,103.60079
9.5,1,95,cruise,3.0,3.0,94.65177529119018,16.977999571896614,6.102061056208799,103.60079
9.6,1,96,cruise,3.0,3.0,94.64730936356287,16.977743340999307,6.102153149518756,103.60079
9.7,1,97,cruise,3.0,3.0,94.64284343593556,16.977487110101997,6.10224524560853,103.60079
9.799999999999999,1,98,cruise,3.0,3.0,94.63837750830825,16.97723087920469,6.1023373444782445,103.60079
9.9,1,99,cruise,3.0,3.0,94.63391158068094,16.97697464830738,6.1024294461280295,103.60079
10.0,1,100,cruise,3.0,3.0,94.62944565305364,16.976718417410073,5.676488036767573,96.368139
10.1,1,101,cruise,3.0,3.0,94.6252915038975,16.976480074683842,5.676567732300931,96.368139
10.2,1,102,cruise,3.0,3.0,94.62113735474136,16.976241731957614,5.676647430072104,96.368139
10.299999999999999,1,103,cruise,3.0,3.0,94.61698320558523,16.976003389231387,5.676727130081187,96.368139
10.4,1,104,cruise,3.0,3.0,94.61282905642909,16.97576504650516,5.676806832328275,96.368139
10.5,1,105,cruise,3.0,3.0,94.60867490727296,16.975526703778932,5.67688653681346,96.368139
10.6,1,106,cruise,3.0,3.0,94.60452075811682,16.9752883610527,5.67696624353684,96.368139
10.7,1,107,cruise,3.0,3.0,94.60036660896068,16.975050018326474,5.677045952498506,96.368139
10.799999999999999,1,108,cruise,3.0,3.0,94.59621245980455,16.974811675600247,5.677125663698553,96.368139
10.9,1,109,cruise,3.0,3.0,94.59205831064841,16.974573332874016,5.677205377137077,96.368139
11.0,1,110,cruise,3.0,3.0,94.58790416149228,16.97433499014779,5.332321652219964,90.512614
11.1,1,111,cruise,3.0,3.0,94.58400242692555,16.974111129612528,5.332391976749486,90.512614
11.2,1,112,cruise,3.0,3.0,94.58010069235883,16.973887269077267,5.332462303133962,90.512614
11.299999999999999,1,113,cruise,3.0,3.0,94.5761989577921,16.973663408542002,5.332532631373466,90.512614
11.4,1,114,cruise,3.0,3.0,94.57229722322538,16.97343954800674,5.332602961468069,90.512614
11.5,1,115,cruise,3.0,3.0,94.56839548865865,16.97321568747148,5.332673293417846,90.512614
11.6,1,116,cruise,3.0,3.0,94.56449375409193,16.972991826936216,5.3327436272228725,90.512614
11.7,1,117,cruise,3.0,3.0,94.5605920195252,16.97276796640095,5.332813962883218,90.512614
11.799999999999999,1,118,cruise,3.0,3.0,94.55669028495848,16.97254410586569,5.332884300398957,90.512614
11.9,1,119,cruise,3.0,3.0,94.55278855039175,16.97232024533043,5.332954639770164,90.512614
12.0,1,120,cruise,3.0,3.0,94.54888681582503,16.972096384795165,5.291691018232686,89.81109000000001
12.1,1,121,cruise,3.0,3.0,94.54501532191007,16.971874259305785,5.291760275136143,89.81109000000001
12.2,1,122,cruise,3.0,3.0,94.54114382799511,16.971652133816406,5.291829533852473,89.81109000000001
12.299999999999999,1,123,cruise,3.0,3.0,94.53727233408016,16.971430008327026,5.291898794381748,89.81109000000001
12.4,1,124,cruise,3.0,3.0,94.5334008401652,16.971207882837646,5.291968056724038,89.81109000000001
12.5,1,125,cruise,3.0,3.0,94.52952934625024,16.970985757348263,5.292037320879415,89.81109000000001
12.6,1,126,cruise,3.0,3.0,94.52565785233529,16.970763631858883,5.292106586847948,89.81109000000001
12.7,1,127,cruise,3.0,3.0,94.52178635842033,16.970541506369504,5.29217585462971,89.81109000000001
12.799999999999999,1,128,cruise,3.0,3.0,94.51791486450537,16.97031938088012,5.292245124224774,89.81109000000001
12.9,1,129,cruise,3.0,3.0,94.51404337059041,16.97009725539074,5.292314395633208,89.81109000000001
13.0,1,130,cruise,3.0,3.0,94.51017187667546,16.96987512990136,5.271018632446468,89.44852800000001
13.1,1,131,cruise,3.0,3.0,94.50631601174993,16.969653901119298,5.271087349288844,89.44852800000001
13.200000000000001,1,132,cruise,3.0,3.0,94.5024601468244,16.969432672337234,5.271156067922929,89.44852800000001
13.299999999999999,1,133,cruise,3.0,3.0,94.49860428189888,16.969211443555174,5.271224788348791,89.44852800000001
13.4,1,134,cruise,3.0,3.0,94.49474841697335,16.96899021477311,5.271293510566504,89.44852800000001
13.499999999999998,1,135,cruise,3.0,3.0,94.49089255204782,16.968768985991048,5.271362234576136,89.44852800000001
13.6,1,136,cruise,3.0,3.0,94.4870366871223,16.968547757208984,5.271430960377758,89.44852800000001
13.700000000000001,1,137,cruise,3.0,3.0,94.48318082219677,16.96832652842692,5.271499687971439,89.44852800000001
13.799999999999999,1,138,cruise,3.0,3.0,94.47932495727125,16.96810529964486,5.271568417357249,89.44852800000001
13.9,1,139,cruise,3.0,3.0,94.47546909234572,16.967884070862798,5.27163714853526,89.44852800000001
13.999999999999998,1,140,cruise,3.0,3.0,94.47161322742019,16.967662842080735,5.306106435396344,90.032225
14.1,1,141,cruise,3.0,3.0,94.46773220102091,16.9674401696687,5.306176070150124,90.032225
14.200000000000001,1,142,cruise,3.0,3.0,94.46385117462162,16.967217497256655,5.306245706731635,90.032225
14.299999999999999,1,143,cruise,3.0,3.0,94.45997014822234,16.96699482484462,5.306315345140945,90.032225
14.4,1,144,cruise,3.0,3.0,94.45608912182306,16.966772152432576,5.30638498537813,90.032225
14.499999999999998,1,145,cruise,3.0,3.0,94.45220809542377,16.96654948002054,5.306454627443258,90.032225
14.6,1,146,cruise,3.0,3.0,94.44832706902449,16.9663268076085,5.3065242713364045,90.032225
14.700000000000001,1,147,cruise,3.0,3.0,94.4444460426252,16.96610413519646,5.306593917057639,90.032225
14.799999999999999,1,148,cruise,3.0,3.0,94.44056501622592,16.96588146278442,5.306663564607035,90.032225
14.9,1,149,cruise,3.0,3.0,94.43668398982663,16.96565879037238,5.306733213984664,90.032225
14.999999999999998,1,150,cruise,3.0,3.0,94.43280296342735,16.96543611796034,5.280162406504038,89.580258
15.1,1,151,cruise,3.0,3.0,94.42894142000607,16.965214563376747,5.280231361964573,89.580258
15.200000000000001,1,152,cruise,3.0,3.0,94.42507987658479,16.96499300879315,5.280300319226157,89.580258
15.299999999999999,1,153,cruise,3.0,3.0,94.42121833316351,16.964771454209558,5.280369278288862,89.580258
15.4,1,154,cruise,3.0,3.0,94.41735678974223,16.964549899625965,5.2804382391527565,89.580258
15.499999999999998,1,155,cruise,3.0,3.0,94.41349524632095,16.964328345042368,5.280507201817914,89.580258
15.6,1,156,cruise,3.0,3.0,94.40963370289967,16.964106790458775,5.280576166284403,89.580258
15.700000000000001,1,157,cruise,3.0,3.0,94.40577215947839,16.96388523587518,5.280645132552295,89.580258
15.799999999999999,1,158,cruise,3.0,3.0,94.40191061605711,16.963663681291585,5.280714100621659,89.580258
15.9,1,159,cruise,3.0,3.0,94.39804907263583,16.96344212670799,5.280783070492569,89.580258
15.999999999999998,1,160,cruise,3.0,3.0,94.39418752921455,16.963220572124396,5.2995066365951145,89.89670000000001
16.1,1,161,cruise,3.0,3.0,94.3903123449024,16.96299823489988,5.299576098230408,89.89670000000001
16.200000000000003,1,162,cruise,3.0,3.0,94.38643716059025,16.962775897675368,5.299645561686619,89.89670000000001
16.3,1,163,cruise,3.0,3.0,94.3825619762781,16.962553560450853,5.299715026963819,89.89670000000001
16.400000000000002,1,164,cruise,3.0,3.0,94.37868679196595,16.96233122322634,5.299784494062079,89.89670000000001
16.5,1,165,cruise,3.0,3.0,94.3748116076538,16.962108886001822,5.299853962981473,89.89670000000001
16.6,1,166,cruise,3.0,3.0,94.37093642334165,16.961886548777308,5.2999234337220695,89.89670000000001
16.700000000000003,1,167,cruise,3.0,3.0,94.3670612390295,16.961664211552794,5.299992906283942,89.89670000000001
16.8,1,168,cruise,3.0,3.0,94.36318605471735,16.96144187432828,5.3000623806671605,89.89670000000001
16.900000000000002,1,169,cruise,3.0,3.0,94.3593108704052,16.961219537103766,5.300131856871799,89.89670000000001
17.0,1,170,cruise,3.0,3.0,94.35543568609305,16.96099719987925,5.303805545150401,89.957831
17.1,1,171,cruise,3.0,3.0,94.35155786660194,16.960774711462346,5.303875119525357,89.957831
17.200000000000003,1,172,cruise,3.0,3.0,94.34768004711083,16.960552223045443,5.303944695725664,89.957831
17.3,1,173,cruise,3.0,3.0,94.34380222761972,16.960329734628537,5.304014273751396,89.957831
17.400000000000002,1,174,cruise,3.0,3.0,94.33992440812861,16.960107246211635,5.3040838536026245,89.957831
17.5,1,175,cruise,3.0,3.0,94.3360465886375,16.959884757794732,5.30415343527942,89.957831
17.6,1,176,cruise,3.0,3.0,94.33216876914639,16.959662269377827,5.304223018781856,89.957831
17.700000000000003,1,177,cruise,3.0,3.0,94.32829094965528,16.959439780960924,5.304292604110003,89.957831
17.8,1,178,cruise,3.0,3.0,94.32441313016417,16.959217292544018,5.304362191263935,89.957831
17.900000000000002,1,179,cruise,3.0,3.0,94.32053531067307,16.958994804127116,5.30443178024372,89.957831
18.0,1,180,cruise,3.0,3.0,94.31665749118196,16.95877231571021,5.333250209168356,90.445376
18.1,1,181,cruise,3.0,3.0,94.31275865504914,16.95854862147149,5.333320558192442,90.445376
18.200000000000003,1,182,cruise,3.0,3.0,94.30885981891632,16.95832492723277,5.333390909072452,90.445376
18.3,1,183,cruise,3.0,3.0,94.3049609827835,16.95810123299405,5.333461261808457,90.445376
18.400000000000002,1,184,cruise,3.0,3.0,94.30106214665068,16.95787753875533,5.333531616400532,90.445376
18.5,1,185,cruise,3.0,3.0,94.29716331051786,16.957653844516607,5.333601972848752,90.445376
18.6,1,186,cruise,3.0,3.0,94.29326447438504,16.957430150277887,5.3336723311531875,90.445376
18.700000000000003,1,187,cruise,3.0,3.0,94.28936563825222,16.957206456039167,5.333742691313913,90.445376
18.8,1,188,cruise,3.0,3.0,94.2854668021194,16.956982761800447,5.333813053331001,90.445376
18.900000000000002,1,189,cruise,3.0,3.0,94.28156796598658,16.956759067561727,5.333883417204527,90.445376
19.0,1,190,cruise,3.0,3.0,94.27766912985376,16.956535373323007,5.363048287745738,90.938718
19.1,1,191,cruise,3.0,3.0,94.27374902718748,16.956310458925024,5.3631194250830685,90.938718
19.200000000000003,1,192,cruise,3.0,3.0,94.26982892452119,16.956085544527042,5.363190564307604,90.938718
19.3,1,193,cruise,3.0,3.0,94.26590882185491,16.955860630129063,5.363261705419419,90.938718
19.400000000000002,1,194,cruise,3.0,3.0,94.26198871918862,16.95563571573108,5.363332848418592,90.938718
19.5,1,195,cruise,3.0,3.0,94.25806861652234,16.9554108013331,5.363403993305195,90.938718
19.6,1,196,cruise,3.0,3.0,94.25414851385605,16.95518588693512,5.363475140079305,90.938718
19.700000000000003,1,197,cruise,3.0,3.0,94.25022841118977,16.954960972537137,5.363546288740996,90.938718
19.8,1,198,cruise,3.0,3.0,94.24630830852348,16.954736058139154,5.363617439290344,90.938718
19.900000000000002,1,199,cruise,3.0,3.0,94.2423882058572,16.954511143741176,5.363688591727422,90.938718
20.0,1,200,cruise,3.0,3.0,94.23846810319091,16.954286229343193,5.4160807926596695,91.825784
20.1,1,201,cruise,3.0,3.0,94.23450976169887,16.95405912100714,5.41615334384567,91.825784
20.200000000000003,1,202,cruise,3.0,3.0,94.23055142020684,16.953832012671093,5.416225896975416,91.825784
20.3,1,203,cruise,3.0,3.0,94.2265930787148,16.953604904335045,5.416298452048986,91.825784
20.400000000000002,1,204,cruise,3.0,3.0,94.22263473722276,16.953377795998993,5.416371009066461,91.825784
20.5,1,205,cruise,3.0,3.0,94.21867639573072,16.95315068766294,5.416443568027917,91.825784
20.6,1,206,cruise,3.0,3.0,94.21471805423869,16.952923579326892,5.416516128933432,91.825784
20.700000000000003,1,207,cruise,3.0,3.0,94.21075971274665,16.95269647099084,5.416588691783085,91.825784
20.8,1,208,cruise,3.0,3.0,94.20680137125461,16.952469362654792,5.416661256576953,91.825784
20.900000000000002,1,209,cruise,3.0,3.0,94.20284302976258,16.95224225431874,5.416733823315115,91.825784
21.0,1,210,cruise,3.0,3.0,94.19888468827054,16.952015145982692,6.095528650143262,103.331494
21.1,1,211,cruise,3.0,3.0,94.19443036920767,16.951759581122346,6.09562054638098,103.331494
21.200000000000003,1,212,cruise,3.0,3.0,94.1899760501448,16.951504016262003,6.095712445389595,103.331494
21.3,1,213,cruise,3.0,3.0,94.18552173108192,16.95124845140166,6.095804347169235,103.331494
21.400000000000002,1,214,cruise,3.0,3.0,94.18106741201905,16.950992886541314,6.095896251720025,103.331494
21.5,1,215,cruise,3.0,3.0,94.17661309295617,16.950737321680972,6.095988159042088,103.331494
21.6,1,216,cruise,3.0,3.0,94.1721587738933,16.95048175682063,6.096080069135551,103.331494
21.700000000000003,1,217,cruise,3.0,3.0,94.16770445483043,16.950226191960283,6.096171982000541,103.331494
21.8,1,218,cruise,3.0,3.0,94.16325013576756,16.94997062709994,6.09626389763718,103.331494
21.900000000000002,1,219,cruise,3.0,3.0,94.15879581670468,16.949715062239598,6.0963558160455955,103.331494
22.0,1,220,cruise,3.0,3.0,94.15434149764181,16.94945949737925,5.805890153324109,98.4067
22.1,1,221,cruise,3.0,3.0,94.1500994720719,16.94921611277724,5.805973523803009,98.4067
22.200000000000003,1,222,cruise,3.0,3.0,94.14585744650199,16.948972728175228,5.8060568966762816,98.4067
22.3,1,223,cruise,3.0,3.0,94.14161542093208,16.94872934357322,5.806140271944032,98.4067
22.400000000000002,1,224,cruise,3.0,3.0,94.13737339536218,16.948485958971208,5.806223649606363,98.4067
22.5,1,225,cruise,3.0,3.0,94.13313136979227,16.948242574369196,5.806307029663378,98.4067
22.6,1,226,cruise,3.0,3.0,94.12888934422236,16.947999189767184,5.806390412115179,98.4067
22.700000000000003,1,227,cruise,3.0,3.0,94.12464731865245,16.947755805165173,5.80647379696187,98.4067
22.8,1,228,cruise,3.0,3.0,94.12040529308254,16.94751242056316,5.806557184203555,98.4067
22.900000000000002,1,229,cruise,3.0,3.0,94.11616326751263,16.94726903596115,5.806640573840336,98.4067
23.0,1,230,cruise,3.0,3.0,94.11192124194272,16.94702565135914,5.479435324543376,92.860131
23.1,1,231,cruise,3.0,3.0,94.10791831277096,16.94679598482194,5.479509583001313,92.860131
23.200000000000003,1,232,cruise,3.0,3.0,94.1039153835992,16.94656631828474,5.4795838434720086,92.860131
23.3,1,233,cruise,3.0,3.0,94.09991245442744,16.946336651747544,5.479658105955546,92.860131
23.400000000000002,1,234,cruise,3.0,3.0,94.09590952525568,16.946106985210346,5.479732370452006,92.860131
23.5,1,235,cruise,3.0,3.0,94.09190659608392,16.945877318673148,5.479806636961473,92.860131
23.6,1,236,cruise,3.0,3.0,94.08790366691215,16.945647652135946,5.479880905484026,92.860131
23.700000000000003,1,237,cruise,3.0,3.0,94.0839007377404,16.94541798559875,5.4799551760197485,92.860131
23.8,1,238,cruise,3.0,3.0,94.07989780856863,16.94518831906155,5.480029448568721,92.860131
23.900000000000002,1,239,cruise,3.0,3.0,94.07589487939687,16.944958652524353,5.480103723131026,92.860131
24.0,1,240,cruise,3.0,3.0,94.07189195022511,16.944728985987155,5.81496677117021,98.533036
24.1,1,241,cruise,3.0,3.0,94.06764447867904,16.944485288924334,5.815050402528636,98.533036
24.200000000000003,1,242,cruise,3.0,3.0,94.06339700713298,16.944241591861513,5.815134036292683,98.533036
24.3,1,243,cruise,3.0,3.0,94.05914953558691,16.943997894798695,5.815217672462454,98.533036
24.400000000000002,1,244,cruise,3.0,3.0,94.05490206404085,16.943754197735874,5.8153013110380565,98.533036
24.5,1,245,cruise,3.0,3.0,94.05065459249478,16.943510500673053,5.815384952019591,98.533036
24.6,1,246,cruise,3.0,3.0,94.04640712094871,16.943266803610236,5.815468595407161,98.533036
24.700000000000003,1,247,cruise,3.0,3.0,94.04215964940265,16.943023106547415,5.815552241200873,98.533036
24.8,1,248,cruise,3.0,3.0,94.03791217785658,16.942779409484594,5.81563588940083,98.533036
24.900000000000002,1,249,cruise,3.0,3.0,94.03366470631052,16.942535712421773,5.815719540007135,98.533036
25.0,1,250,cruise,3.0,3.0,94.02941723476445,16.942292015358955,5.547943272066695,93.994875
25.1,1,251,cruise,3.0,3.0,94.02536539009137,16.94205954231349,5.5480193990136755,93.994875
25.200000000000003,1,252,cruise,3.0,3.0,94.02131354541828,16.94182706926803,5.548095528049858,93.994875
25.3,1,253,cruise,3.0,3.0,94.0172617007452,16.941594596222565,5.548171659175332,93.994875
25.400000000000002,1,254,cruise,3.0,3.0,94.01320985607211,16.9413621231771,5.548247792390182,93.994875
25.5,1,255,cruise,3.0,3.0,94.00915801139902,16.941129650131636,5.548323927694494,93.994875
25.6,1,256,cruise,3.0,3.0,94.00510616672594,16.940897177086175,5.548400065088351,93.994875
25.700000000000003,1,257,cruise,3.0,3.0,94.00105432205285,16.94066470404071,5.548476204571844,93.994875
25.8,1,258,cruise,3.0,3.0,93.99700247737977,16.94043223099525,5.548552346145055,93.994875
25.900000000000002,1,259,cruise,3.0,3.0,93.99295063270668,16.940199757949784,5.548628489808073,93.994875
26.0,1,260,cruise,3.0,3.0,93.9888987880336,16.93996728490432,5.672480376371798,96.091632
26.1,1,261,cruise,3.0,3.0,93.98475655828706,16.93972962604968,5.672559959412317,96.091632
